office,district,candidate,party,reporting_level,jurisdiction,votes
United States Senator,,Greg Ganske,Republican Party,county,PLYMOUTH,3990
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,PLYMOUTH,88
United States Senator,,Richard J. Moore,Libertarian Party,county,PLYMOUTH,82
United States Senator,,Write-In Votes,,county,PLYMOUTH,8
United States Senator,,Totals,,county,PLYMOUTH,7475
United States Senator,,Tom Harkin,Democratic Party,county,POCAHONTAS,1576
United States Senator,,Greg Ganske,Republican Party,county,POCAHONTAS,1434
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,POCAHONTAS,39
United States Senator,,Richard J. Moore,Libertarian Party,county,POCAHONTAS,43
United States Senator,,Write-In Votes,,county,POCAHONTAS,0
United States Senator,,Totals,,county,POCAHONTAS,3092
United States Senator,,Tom Harkin,Democratic Party,county,POLK,79774
United States Senator,,Greg Ganske,Republican Party,county,POLK,60119
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,POLK,1190
United States Senator,,Richard J. Moore,Libertarian Party,county,POLK,952
United States Senator,,Write-In Votes,,county,POLK,138
United States Senator,,Totals,,county,POLK,142173
United States Senator,,Tom Harkin,Democratic Party,county,POTTAWATTAMIE,11798
United States Senator,,Greg Ganske,Republican Party,county,POTTAWATTAMIE,13557
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,POTTAWATTAMIE,249
United States Senator,,Richard J. Moore,Libertarian Party,county,POTTAWATTAMIE,186
United States Senator,,Write-In Votes,,county,POTTAWATTAMIE,17
United States Senator,,Totals,,county,POTTAWATTAMIE,25807
United States Senator,,Tom Harkin,Democratic Party,county,POWESHIEK,3609
United States Senator,,Greg Ganske,Republican Party,county,POWESHIEK,2895
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,POWESHIEK,75
United States Senator,,Richard J. Moore,Libertarian Party,county,POWESHIEK,62
United States Senator,,Write-In Votes,,county,POWESHIEK,5
United States Senator,,Totals,,county,POWESHIEK,6646
United States Senator,,Tom Harkin,Democratic Party,county,RINGGOLD,1295
United States Senator,,Greg Ganske,Republican Party,county,RINGGOLD,866
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,RINGGOLD,11
United States Senator,,Richard J. Moore,Libertarian Party,county,RINGGOLD,21
United States Senator,,Write-In Votes,,county,RINGGOLD,3
United States Senator,,Totals,,county,RINGGOLD,2196
United States Senator,,Tom Harkin,Democratic Party,county,SAC,1951
United States Senator,,Greg Ganske,Republican Party,county,SAC,1764
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,SAC,31
United States Senator,,Richard J. Moore,Libertarian Party,county,SAC,39
United States Senator,,Write-In Votes,,county,SAC,0
United States Senator,,Totals,,county,SAC,3785
United States Senator,,Tom Harkin,Democratic Party,county,SCOTT,28907
United States Senator,,Greg Ganske,Republican Party,county,SCOTT,22346
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,SCOTT,560
United States Senator,,Richard J. Moore,Libertarian Party,county,SCOTT,429
United States Senator,,Write-In Votes,,county,SCOTT,42
United States Senator,,Totals,,county,SCOTT,52284
United States Senator,,Tom Harkin,Democratic Party,county,SHELBY,1939
United States Senator,,Greg Ganske,Republican Party,county,SHELBY,2810
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,SHELBY,42
United States Senator,,Richard J. Moore,Libertarian Party,county,SHELBY,29
United States Senator,,Write-In Votes,,county,SHELBY,2
United States Senator,,Totals,,county,SHELBY,4822
United States Senator,,Tom Harkin,Democratic Party,county,SIOUX,2103
United States Senator,,Greg Ganske,Republican Party,county,SIOUX,9045
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,SIOUX,41
United States Senator,,Richard J. Moore,Libertarian Party,county,SIOUX,19
United States Senator,,Write-In Votes,,county,SIOUX,0
United States Senator,,Totals,,county,SIOUX,11208
United States Senator,,Tom Harkin,Democratic Party,county,STORY,16395
United States Senator,,Greg Ganske,Republican Party,county,STORY,11532
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,STORY,372
United States Senator,,Richard J. Moore,Libertarian Party,county,STORY,293
United States Senator,,Write-In Votes,,county,STORY,19
United States Senator,,Totals,,county,STORY,28611
United States Senator,,Tom Harkin,Democratic Party,county,TAMA,3470
United States Senator,,Greg Ganske,Republican Party,county,TAMA,2686
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,TAMA,62
United States Senator,,Richard J. Moore,Libertarian Party,county,TAMA,51
United States Senator,,Write-In Votes,,county,TAMA,5
United States Senator,,Totals,,county,TAMA,6274
United States Senator,,Tom Harkin,Democratic Party,county,TAYLOR,1381
United States Senator,,Greg Ganske,Republican Party,county,TAYLOR,1172
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,TAYLOR,18
United States Senator,,Richard J. Moore,Libertarian Party,county,TAYLOR,24
United States Senator,,Write-In Votes,,county,TAYLOR,0
United States Senator,,Totals,,county,TAYLOR,2595
United States Senator,,Tom Harkin,Democratic Party,county,UNION,2467
United States Senator,,Greg Ganske,Republican Party,county,UNION,1865
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,UNION,40
United States Senator,,Richard J. Moore,Libertarian Party,county,UNION,50
United States Senator,,Write-In Votes,,county,UNION,3
United States Senator,,Totals,,county,UNION,4425
United States Senator,,Tom Harkin,Democratic Party,county,VAN BUREN,1324
United States Senator,,Greg Ganske,Republican Party,county,VAN BUREN,1389
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,VAN BUREN,26
United States Senator,,Richard J. Moore,Libertarian Party,county,VAN BUREN,50
United States Senator,,Write-In Votes,,county,VAN BUREN,1
United States Senator,,Totals,,county,VAN BUREN,2790
United States Senator,,Tom Harkin,Democratic Party,county,WAPELLO,8200
United States Senator,,Greg Ganske,Republican Party,county,WAPELLO,4707
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WAPELLO,148
United States Senator,,Richard J. Moore,Libertarian Party,county,WAPELLO,147
United States Senator,,Write-In Votes,,county,WAPELLO,8
United States Senator,,Totals,,county,WAPELLO,13210
United States Senator,,Tom Harkin,Democratic Party,county,WARREN,9145
United States Senator,,Greg Ganske,Republican Party,county,WARREN,6819
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WARREN,143
United States Senator,,Richard J. Moore,Libertarian Party,county,WARREN,112
United States Senator,,Write-In Votes,,county,WARREN,8
United States Senator,,Totals,,county,WARREN,16227
United States Senator,,Tom Harkin,Democratic Party,county,WASHINGTON,3518
United States Senator,,Greg Ganske,Republican Party,county,WASHINGTON,3441
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WASHINGTON,73
United States Senator,,Richard J. Moore,Libertarian Party,county,WASHINGTON,65
United States Senator,,Write-In Votes,,county,WASHINGTON,0
United States Senator,,Totals,,county,WASHINGTON,7097
United States Senator,,Tom Harkin,Democratic Party,county,WAYNE,1241
United States Senator,,Greg Ganske,Republican Party,county,WAYNE,1060
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WAYNE,10
United States Senator,,Richard J. Moore,Libertarian Party,county,WAYNE,27
United States Senator,,Write-In Votes,,county,WAYNE,0
United States Senator,,Totals,,county,WAYNE,2338
United States Senator,,Tom Harkin,Democratic Party,county,WEBSTER,7433
United States Senator,,Greg Ganske,Republican Party,county,WEBSTER,5539
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WEBSTER,119
United States Senator,,Richard J. Moore,Libertarian Party,county,WEBSTER,100
United States Senator,,Write-In Votes,,county,WEBSTER,4
United States Senator,,Totals,,county,WEBSTER,13195
United States Senator,,Tom Harkin,Democratic Party,county,WINNEBAGO,2224
United States Senator,,Greg Ganske,Republican Party,county,WINNEBAGO,1862
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WINNEBAGO,56
United States Senator,,Richard J. Moore,Libertarian Party,county,WINNEBAGO,39
United States Senator,,Write-In Votes,,county,WINNEBAGO,3
United States Senator,,Totals,,county,WINNEBAGO,4184
United States Senator,,Tom Harkin,Democratic Party,county,WINNESHIEK,3893
United States Senator,,Greg Ganske,Republican Party,county,WINNESHIEK,3283
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WINNESHIEK,142
United States Senator,,Richard J. Moore,Libertarian Party,county,WINNESHIEK,61
United States Senator,,Write-In Votes,,county,WINNESHIEK,2
United States Senator,,Totals,,county,WINNESHIEK,7381
United States Senator,,Tom Harkin,Democratic Party,county,WOODBURY,14643
United States Senator,,Greg Ganske,Republican Party,county,WOODBURY,12722
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WOODBURY,354
United States Senator,,Richard J. Moore,Libertarian Party,county,WOODBURY,394
United States Senator,,Write-In Votes,,county,WOODBURY,23
United States Senator,,Totals,,county,WOODBURY,28136
United States Senator,,Tom Harkin,Democratic Party,county,WORTH,1793
United States Senator,,Greg Ganske,Republican Party,county,WORTH,1080
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WORTH,69
United States Senator,,Richard J. Moore,Libertarian Party,county,WORTH,32
United States Senator,,Write-In Votes,,county,WORTH,2
United States Senator,,Totals,,county,WORTH,2976
United States Senator,,Tom Harkin,Democratic Party,county,WRIGHT,2267
United States Senator,,Greg Ganske,Republican Party,county,WRIGHT,2227
United States Senator,,Timothy A. Harthan,Iowa Green Party,county,WRIGHT,32
United States Senator,,Richard J. Moore,Libertarian Party,county,WRIGHT,19
United States Senator,,Write-In Votes,,county,WRIGHT,0
United States Senator,,Totals,,county,WRIGHT,4545
United States Senator,,Tom Harkin,Democratic Party,racewide,Totals,554278
United States Senator,,Greg Ganske,Republican Party,racewide,Totals,447892
United States Senator,,Timothy A. Harthan,Iowa Green Party,racewide,Totals,11340
United States Senator,,Richard J. Moore,Libertarian Party,racewide,Totals,8864
United States Senator,,Write-In Votes,,racewide,Totals,701
United States Senator,,Totals,,racewide,Totals,1023075
United States Representative,1,Ann Hutchinson,Democratic Party,county,BLACK HAWK,19335
United States Representative,1,Jim Nussle,Republican Party,county,BLACK HAWK,21958
United States Representative,1,Write-In Votes,,county,BLACK HAWK,93
United States Representative,1,Totals,,county,BLACK HAWK,41386
United States Representative,1,Ann Hutchinson,Democratic Party,county,BREMER,3055
United States Representative,1,Jim Nussle,Republican Party,county,BREMER,5327
United States Representative,1,Write-In Votes,,county,BREMER,8
United States Representative,1,Totals,,county,BREMER,8390
United States Representative,1,Ann Hutchinson,Democratic Party,county,BUCHANAN,2944
United States Representative,1,Jim Nussle,Republican Party,county,BUCHANAN,4304
United States Representative,1,Write-In Votes,,county,BUCHANAN,15
United States Representative,1,Totals,,county,BUCHANAN,7263
United States Representative,1,Ann Hutchinson,Democratic Party,county,BUTLER,1578
United States Representative,1,Jim Nussle,Republican Party,county,BUTLER,3302
United States Representative,1,Write-In Votes,,county,BUTLER,1
United States Representative,1,Totals,,county,BUTLER,4881
United States Representative,1,Ann Hutchinson,Democratic Party,county,CLAYTON,2518
United States Representative,1,Jim Nussle,Republican Party,county,CLAYTON,4355
United States Representative,1,Write-In Votes,,county,CLAYTON,12
United States Representative,1,Totals,,county,CLAYTON,6885
United States Representative,1,Ann Hutchinson,Democratic Party,county,CLINTON,6838
United States Representative,1,Jim Nussle,Republican Party,county,CLINTON,9010
United States Representative,1,Write-In Votes,,county,CLINTON,24
United States Representative,1,Totals,,county,CLINTON,15872
United States Representative,1,Ann Hutchinson,Democratic Party,county,DELAWARE,2058
United States Representative,1,Jim Nussle,Republican Party,county,DELAWARE,4242
United States Representative,1,Write-In Votes,,county,DELAWARE,0
United States Representative,1,Totals,,county,DELAWARE,6300
United States Representative,1,Ann Hutchinson,Democratic Party,county,DUBUQUE,14640
United States Representative,1,Jim Nussle,Republican Party,county,DUBUQUE,17564
United States Representative,1,Write-In Votes,,county,DUBUQUE,43
United States Representative,1,Totals,,county,DUBUQUE,32247
United States Representative,1,Ann Hutchinson,Democratic Party,county,FAYETTE,2717
United States Representative,1,Jim Nussle,Republican Party,county,FAYETTE,4892
United States Representative,1,Write-In Votes,,county,FAYETTE,3
United States Representative,1,Totals,,county,FAYETTE,7612
United States Representative,1,Ann Hutchinson,Democratic Party,county,JACKSON,2715
United States Representative,1,Jim Nussle,Republican Party,county,JACKSON,3627
United States Representative,1,Write-In Votes,,county,JACKSON,0
United States Representative,1,Totals,,county,JACKSON,6342
United States Representative,1,Ann Hutchinson,Democratic Party,county,JONES,2699
United States Representative,1,Jim Nussle,Republican Party,county,JONES,4493
United States Representative,1,Write-In Votes,,county,JONES,6
United States Representative,1,Totals,,county,JONES,7198
United States Representative,1,Ann Hutchinson,Democratic Party,county,SCOTT,22682
United States Representative,1,Jim Nussle,Republican Party,county,SCOTT,29206
United States Representative,1,Write-In Votes,,county,SCOTT,191
United States Representative,1,Totals,,county,SCOTT,52079
United States Representative,1,Ann Hutchinson,Democratic Party,racewide,Totals,83779
United States Representative,1,Jim Nussle,Republican Party,racewide,Totals,112280
United States Representative,1,Write-In Votes,,racewide,Totals,396
United States Representative,1,Totals,,racewide,Totals,196455
United States Representative,2,Julie Thomas,Democratic Party,county,APPANOOSE,2297
United States Representative,2,Jim Leach,Republican Party,county,APPANOOSE,2427
United States Representative,2,Kevin Litten,Libertarian Party,county,APPANOOSE,54
United States Representative,2,Write-In Votes,,county,APPANOOSE,1
