county,precinct,office,district,party,candidate,absentee_votes,polling_votes,votes
Lee,FRANKLIN/CEDAR/MARION,U.S. Senate,,DEM,Write-in,0,0,0
Lee,FRANKLIN/CEDAR/MARION,U.S. Senate,,REP,Charles E. Grassley,0,23,23
Lee,FRANKLIN/CEDAR/MARION,U.S. Senate,,REP,Write-in,0,0,0
Lee,FRANKLIN/CEDAR/MARION,U.S. House,2,DEM,Dave Loebsack,0,101,101
Lee,FRANKLIN/CEDAR/MARION,U.S. House,2,DEM,Write-in,0,0,0
Lee,FRANKLIN/CEDAR/MARION,U.S. House,2,REP,Christopher Peters,0,21,21
Lee,FRANKLIN/CEDAR/MARION,U.S. House,2,REP,Write-in,0,0,0
Lee,FRANKLIN/CEDAR/MARION,State Senate,42,DEM,Rich Taylor,0,100,100
Lee,FRANKLIN/CEDAR/MARION,State Senate,42,DEM,Write-in,0,0,0
Lee,FRANKLIN/CEDAR/MARION,State Senate,42,REP,Danny Graber,0,15,15
Lee,FRANKLIN/CEDAR/MARION,State Senate,42,REP,Ralph W. Holmstrom,0,7,7
Lee,FRANKLIN/CEDAR/MARION,State Senate,42,REP,Write-in,0,0,0
Lee,FRANKLIN/CEDAR/MARION,State House,84,DEM,Carrie L. Duncan,0,95,95
Lee,FRANKLIN/CEDAR/MARION,State House,84,DEM,Write-in,0,0,0
Lee,FRANKLIN/CEDAR/MARION,State House,84,REP,David E. Heaton,0,24,24
Lee,FRANKLIN/CEDAR/MARION,State House,84,REP,Write-in,0,0,0
Lee,HARRISON,U.S. Senate,,DEM,Thomas L. Fiegen,0,0,0
Lee,HARRISON,U.S. Senate,,DEM,Robert M. Hogg,0,0,0
Lee,HARRISON,U.S. Senate,,DEM,Patty Judge,0,8,8
Lee,HARRISON,U.S. Senate,,DEM,Bob Krause,0,4,4
Lee,HARRISON,U.S. Senate,,DEM,Write-in,0,0,0
Lee,HARRISON,U.S. Senate,,REP,Charles E. Grassley,0,3,3
Lee,HARRISON,U.S. Senate,,REP,Write-in,0,0,0
Lee,HARRISON,U.S. House,2,DEM,Dave Loebsack,0,12,12
Lee,HARRISON,U.S. House,2,DEM,Write-in,0,0,0
Lee,HARRISON,U.S. House,2,REP,Christopher Peters,0,3,3
Lee,HARRISON,U.S. House,2,REP,Write-in,0,0,0
Lee,HARRISON,State Senate,42,DEM,Rich Taylor,0,12,12
Lee,HARRISON,State Senate,42,DEM,Write-in,0,0,0
Lee,HARRISON,State Senate,42,REP,Danny Graber,0,3,3
Lee,HARRISON,State Senate,42,REP,Ralph W. Holmstrom,0,1,1
Lee,HARRISON,State Senate,42,REP,Write-in,0,0,0
Lee,HARRISON,State House,84,DEM,Carrie L. Duncan,0,11,11
Lee,HARRISON,State House,84,DEM,Write-in,0,0,0
Lee,HARRISON,State House,84,REP,David E. Heaton,0,3,3
Lee,HARRISON,State House,84,REP,Write-in,0,0,0
Lee,JACKSON,U.S. Senate,,DEM,Thomas L. Fiegen,0,10,10
Lee,JACKSON,U.S. Senate,,DEM,Robert M. Hogg,0,29,29
Lee,JACKSON,U.S. Senate,,DEM,Patty Judge,0,35,35
Lee,JACKSON,U.S. Senate,,DEM,Bob Krause,0,35,35
Lee,JACKSON,U.S. Senate,,DEM,Write-in,0,0,0
Lee,JACKSON,U.S. Senate,,REP,Charles E. Grassley,0,23,23
Lee,JACKSON,U.S. Senate,,REP,Write-in,0,0,0
Lee,JACKSON,U.S. House,2,DEM,Dave Loebsack,0,111,111
Lee,JACKSON,U.S. House,2,DEM,Write-in,0,0,0
Lee,JACKSON,U.S. House,2,REP,Christopher Peters,0,21,21
Lee,JACKSON,U.S. House,2,REP,Write-in,0,0,0
Lee,JACKSON,State Senate,42,DEM,Rich Taylor,0,110,110
Lee,JACKSON,State Senate,42,DEM,Write-in,0,0,0
Lee,JACKSON,State Senate,42,REP,Danny Graber,0,10,10
Lee,JACKSON,State Senate,42,REP,Ralph W. Holmstrom,0,9,9
Lee,JACKSON,State Senate,42,REP,Write-in,0,1,1
Lee,JACKSON,State House,83,DEM,Jerry Kearns,0,113,113
Lee,JACKSON,State House,83,DEM,Write-in,0,2,2
Lee,JACKSON,State House,83,REP,Write-in,0,3,3
Lee,JEFFERSON,U.S. Senate,,DEM,Thomas L. Fiegen,0,2,2
Lee,JEFFERSON,U.S. Senate,,DEM,Robert M. Hogg,0,12,12
Lee,JEFFERSON,U.S. Senate,,DEM,Patty Judge,0,12,12
Lee,JEFFERSON,U.S. Senate,,DEM,Bob Krause,0,4,4
Lee,JEFFERSON,U.S. Senate,,DEM,Write-in,0,1,1
Lee,JEFFERSON,U.S. Senate,,REP,Charles E. Grassley,0,8,8
Lee,JEFFERSON,U.S. Senate,,REP,Write-in,0,2,2
Lee,JEFFERSON,U.S. House,2,DEM,Dave Loebsack,0,27,27
Lee,JEFFERSON,U.S. House,2,DEM,Write-in,0,3,3
Lee,JEFFERSON,U.S. House,2,REP,Christopher Peters,0,8,8
Lee,JEFFERSON,U.S. House,2,REP,Write-in,0,1,1
Lee,JEFFERSON,State Senate,42,DEM,Rich Taylor,0,30,30
Lee,JEFFERSON,State Senate,42,DEM,Write-in,0,1,1
Lee,JEFFERSON,State Senate,42,REP,Danny Graber,0,8,8
Lee,JEFFERSON,State Senate,42,REP,Ralph W. Holmstrom,0,1,1
Lee,JEFFERSON,State Senate,42,REP,Write-in,0,1,1
Lee,JEFFERSON,State House,83,DEM,Jerry Kearns,0,29,29
Lee,JEFFERSON,State House,83,DEM,Write-in,0,2,2
Lee,JEFFERSON,State House,83,REP,Write-in,0,3,3
Lee,KE1,U.S. Senate,,DEM,Thomas L. Fiegen,0,1,1
Lee,KE1,U.S. Senate,,DEM,Robert M. Hogg,0,26,26
Lee,KE1,U.S. Senate,,DEM,Patty Judge,0,33,33
Lee,KE1,U.S. Senate,,DEM,Bob Krause,0,15,15
Lee,KE1,U.S. Senate,,DEM,Write-in,0,1,1
Lee,KE1,U.S. Senate,,REP,Charles E. Grassley,0,15,15
Lee,KE1,U.S. Senate,,REP,Write-in,0,0,0
Lee,KE1,U.S. House,2,DEM,Dave Loebsack,0,75,75
Lee,KE1,U.S. House,2,DEM,Write-in,0,0,0
Lee,KE1,U.S. House,2,REP,Christopher Peters,0,12,12
Lee,KE1,U.S. House,2,REP,Write-in,0,0,0
Lee,KE1,State Senate,42,DEM,Rich Taylor,0,77,77
Lee,KE1,State Senate,42,DEM,Write-in,0,0,0
Lee,KE1,State Senate,42,REP,Danny Graber,0,11,11
Lee,KE1,State Senate,42,REP,Ralph W. Holmstrom,0,1,1
Lee,KE1,State Senate,42,REP,Write-in,0,0,0
Lee,KE1,State House,83,DEM,Jerry Kearns,0,81,81
Lee,KE1,State House,83,DEM,Write-in,0,0,0
Lee,KE1,State House,83,REP,Write-in,0,0,0
Lee,KE2A,U.S. Senate,,DEM,Thomas L. Fiegen,0,0,0
Lee,KE2A,U.S. Senate,,DEM,Robert M. Hogg,0,5,5
Lee,KE2A,U.S. Senate,,DEM,Patty Judge,0,3,3
Lee,KE2A,U.S. Senate,,DEM,Bob Krause,0,8,8
Lee,KE2A,U.S. Senate,,DEM,Write-in,0,0,0
Lee,KE2A,U.S. Senate,,REP,Charles E. Grassley,0,3,3
Lee,KE2A,U.S. Senate,,REP,Write-in,0,0,0
Lee,KE2A,U.S. House,2,DEM,Dave Loebsack,0,20,20
Lee,KE2A,U.S. House,2,DEM,Write-in,0,0,0
Lee,KE2A,U.S. House,2,REP,Christopher Peters,0,1,1
Lee,KE2A,U.S. House,2,REP,Write-in,0,0,0
Lee,KE2A,State Senate,42,DEM,Rich Taylor,0,20,20
Lee,KE2A,State Senate,42,DEM,Write-in,0,0,0
Lee,KE2A,State Senate,42,REP,Danny Graber,0,1,1
Lee,KE2A,State Senate,42,REP,Ralph W. Holmstrom,0,0,0
Lee,KE2A,State Senate,42,REP,Write-in,0,0,0
Lee,KE2A,State House,83,DEM,Jerry Kearns,0,20,20
Lee,KE2A,State House,83,DEM,Write-in,0,0,0
Lee,KE2A,State House,83,REP,Write-in,0,0,0
Lee,KE2B,U.S. Senate,,DEM,Thomas L. Fiegen,0,3,3
Lee,KE2B,U.S. Senate,,DEM,Robert M. Hogg,0,7,7
Lee,KE2B,U.S. Senate,,DEM,Patty Judge,0,11,11
Lee,KE2B,U.S. Senate,,DEM,Bob Krause,0,9,9
Lee,KE2B,U.S. Senate,,DEM,Write-in,0,0,0
Lee,KE2B,U.S. Senate,,REP,Charles E. Grassley,0,9,9
Lee,KE2B,U.S. Senate,,REP,Write-in,0,0,0
Lee,KE2B,U.S. House,2,DEM,Dave Loebsack,0,31,31
Lee,KE2B,U.S. House,2,DEM,Write-in,0,0,0
Lee,KE2B,U.S. House,2,REP,Christopher Peters,0,7,7
Lee,KE2B,U.S. House,2,REP,Write-in,0,0,0
Lee,KE2B,State Senate,42,DEM,Rich Taylor,0,31,31
Lee,KE2B,State Senate,42,DEM,Write-in,0,0,0
Lee,KE2B,State Senate,42,REP,Danny Graber,0,6,6
Lee,KE2B,State Senate,42,REP,Ralph W. Holmstrom,0,2,2
Lee,KE2B,State Senate,42,REP,Write-in,0,0,0
Lee,KE2B,State House,83,DEM,Jerry Kearns,0,33,33
Lee,KE2B,State House,83,DEM,Write-in,0,0,0
Lee,KE2B,State House,83,REP,Write-in,0,1,1
Lee,KE3,U.S. Senate,,DEM,Thomas L. Fiegen,0,6,6
Lee,KE3,U.S. Senate,,DEM,Robert M. Hogg,0,20,20
Lee,KE3,U.S. Senate,,DEM,Patty Judge,0,28,28
Lee,KE3,U.S. Senate,,DEM,Bob Krause,0,18,18
Lee,KE3,U.S. Senate,,DEM,Write-in,0,0,0
Lee,KE3,U.S. Senate,,REP,Charles E. Grassley,0,17,17
Lee,KE3,U.S. Senate,,REP,Write-in,0,0,0
Lee,KE3,U.S. House,2,DEM,Dave Loebsack,0,71,71
Lee,KE3,U.S. House,2,DEM,Write-in,0,0,0
Lee,KE3,U.S. House,2,REP,Christopher Peters,0,14,14
Lee,KE3,U.S. House,2,REP,Write-in,0,0,0
Lee,KE3,State Senate,42,DEM,Rich Taylor,0,69,69
Lee,KE3,State Senate,42,DEM,Write-in,0,0,0
Lee,KE3,State Senate,42,REP,Danny Graber,0,9,9
Lee,KE3,State Senate,42,REP,Ralph W. Holmstrom,0,7,7
Lee,KE3,State Senate,42,REP,Write-in,0,0,0
Lee,KE3,State House,83,DEM,Jerry Kearns,0,70,70
Lee,KE3,State House,83,DEM,Write-in,0,0,0
Lee,KE3,State House,83,REP,Write-in,0,2,2
Lee,KE4,U.S. Senate,,DEM,Thomas L. Fiegen,0,6,6
Lee,KE4,U.S. Senate,,DEM,Robert M. Hogg,0,12,12
Lee,KE4,U.S. Senate,,DEM,Patty Judge,0,28,28
Lee,KE4,U.S. Senate,,DEM,Bob Krause,0,26,26
Lee,KE4,U.S. Senate,,DEM,Write-in,0,0,0
Lee,KE4,U.S. Senate,,REP,Charles E. Grassley,0,7,7
Lee,KE4,U.S. Senate,,REP,Write-in,0,1,1
Lee,KE4,U.S. House,2,DEM,Dave Loebsack,0,76,76
Lee,KE4,U.S. House,2,DEM,Write-in,0,0,0
Lee,KE4,U.S. House,2,REP,Christopher Peters,0,8,8
Lee,KE4,U.S. House,2,REP,Write-in,0,0,0
Lee,KE4,State Senate,42,DEM,Rich Taylor,0,77,77
Lee,KE4,State Senate,42,DEM,Write-in,0,0,0
Lee,KE4,State Senate,42,REP,Danny Graber,0,7,7
Lee,KE4,State Senate,42,REP,Ralph W. Holmstrom,0,1,1
Lee,KE4,State Senate,42,REP,Write-in,0,0,0
Lee,KE4,State House,83,DEM,Jerry Kearns,0,79,79
Lee,KE4,State House,83,DEM,Write-in,0,0,0
Lee,KE4,State House,83,REP,Write-in,0,1,1
Lee,KE5,U.S. Senate,,DEM,Thomas L. Fiegen,0,5,5
Lee,KE5,U.S. Senate,,DEM,Robert M. Hogg,0,35,35
Lee,KE5,U.S. Senate,,DEM,Patty Judge,0,35,35
Lee,KE5,U.S. Senate,,DEM,Bob Krause,0,36,36
Lee,KE5,U.S. Senate,,DEM,Write-in,0,0,0
Lee,KE5,U.S. Senate,,REP,Charles E. Grassley,0,30,30
Lee,KE5,U.S. Senate,,REP,Write-in,0,0,0
Lee,KE5,U.S. House,2,DEM,Dave Loebsack,0,115,115
Lee,KE5,U.S. House,2,DEM,Write-in,0,1,1
Lee,KE5,U.S. House,2,REP,Christopher Peters,0,26,26
Lee,KE5,U.S. House,2,REP,Write-in,0,0,0
Lee,KE5,State Senate,42,DEM,Rich Taylor,0,111,111
Lee,KE5,State Senate,42,DEM,Write-in,0,1,1
Lee,KE5,State Senate,42,REP,Danny Graber,0,18,18
Lee,KE5,State Senate,42,REP,Ralph W. Holmstrom,0,8,8
Lee,KE5,State Senate,42,REP,Write-in,0,0,0
Lee,KE5,State House,83,DEM,Jerry Kearns,0,117,117
Lee,KE5,State House,83,DEM,Write-in,0,0,0
Lee,KE5,State House,83,REP,Write-in,0,2,2
Lee,KE6,U.S. Senate,,DEM,Thomas L. Fiegen,0,11,11
Lee,KE6,U.S. Senate,,DEM,Robert M. Hogg,0,24,24
Lee,KE6,U.S. Senate,,DEM,Patty Judge,0,29,29
Lee,KE6,U.S. Senate,,DEM,Bob Krause,0,23,23
Lee,KE6,U.S. Senate,,DEM,Write-in,0,0,0
Lee,KE6,U.S. Senate,,REP,Charles E. Grassley,0,3,3
Lee,KE6,U.S. Senate,,REP,Write-in,0,0,0
Lee,KE6,U.S. House,2,DEM,Dave Loebsack,0,86,86
Lee,KE6,U.S. House,2,DEM,Write-in,0,1,1
Lee,KE6,U.S. House,2,REP,Christopher Peters,0,3,3
Lee,KE6,U.S. House,2,REP,Write-in,0,0,0
Lee,KE6,State Senate,42,DEM,Rich Taylor,0,91,91
Lee,KE6,State Senate,42,DEM,Write-in,0,0,0
Lee,KE6,State Senate,42,REP,Danny Graber,0,2,2
Lee,KE6,State Senate,42,REP,Ralph W. Holmstrom,0,0,0
Lee,KE6,State Senate,42,REP,Write-in,0,0,0
Lee,KE6,State House,83,DEM,Jerry Kearns,0,93,93
Lee,KE6,State House,83,DEM,Write-in,0,2,2
Lee,KE6,State House,83,REP,Write-in,0,0,0
Lee,KE7,U.S. Senate,,DEM,Thomas L. Fiegen,0,10,10
Lee,KE7,U.S. Senate,,DEM,Robert M. Hogg,0,24,24
Lee,KE7,U.S. Senate,,DEM,Patty Judge,0,43,43
Lee,KE7,U.S. Senate,,DEM,Bob Krause,0,15,15
Lee,KE7,U.S. Senate,,DEM,Write-in,0,0,0
Lee,KE7,U.S. Senate,,REP,Charles E. Grassley,0,26,26
Lee,KE7,U.S. Senate,,REP,Write-in,0,0,0
Lee,KE7,U.S. House,2,DEM,Dave Loebsack,0,89,89
Lee,KE7,U.S. House,2,DEM,Write-in,0,0,0
Lee,KE7,U.S. House,2,REP,Christopher Peters,0,23,23
Lee,KE7,U.S. House,2,REP,Write-in,0,1,1
Lee,KE7,State Senate,42,DEM,Rich Taylor,0,95,95
Lee,KE7,State Senate,42,DEM,Write-in,0,0,0
Lee,KE7,State Senate,42,REP,Danny Graber,0,13,13
Lee,KE7,State Senate,42,REP,Ralph W. Holmstrom,0,10,10
Lee,KE7,State Senate,42,REP,Write-in,0,0,0
Lee,KE7,State House,83,DEM,Jerry Kearns,0,103,103
Lee,KE7,State House,83,DEM,Write-in,0,0,0
Lee,KE7,State House,83,REP,Write-in,0,1,1
Lee,MONTROSE,U.S. Senate,,DEM,Thomas L. Fiegen,0,13,13
Lee,MONTROSE,U.S. Senate,,DEM,Robert M. Hogg,0,23,23
Lee,MONTROSE,U.S. Senate,,DEM,Patty Judge,0,44,44
Lee,MONTROSE,U.S. Senate,,DEM,Bob Krause,0,39,39
Lee,MONTROSE,U.S. Senate,,DEM,Write-in,0,0,0
Lee,MONTROSE,U.S. Senate,,REP,Charles E. Grassley,0,20,20
Lee,MONTROSE,U.S. Senate,,REP,Write-in,0,1,1
Lee,MONTROSE,U.S. House,2,DEM,Dave Loebsack,0,125,125
Lee,MONTROSE,U.S. House,2,DEM,Write-in,0,0,0
Lee,MONTROSE,U.S. House,2,REP,Christopher Peters,0,17,17
Lee,MONTROSE,U.S. House,2,REP,Write-in,0,0,0
Lee,MONTROSE,State Senate,42,DEM,Rich Taylor,0,123,123
Lee,MONTROSE,State Senate,42,DEM,Write-in,0,1,1
Lee,MONTROSE,State Senate,42,REP,Danny Graber,0,18,18
Lee,MONTROSE,State Senate,42,REP,Ralph W. Holmstrom,0,3,3
Lee,MONTROSE,State Senate,42,REP,Write-in,0,0,0
Lee,MONTROSE,State House,83,DEM,Jerry Kearns,0,127,127
Lee,MONTROSE,State House,83,DEM,Write-in,0,0,0
Lee,MONTROSE,State House,83,REP,Write-in,0,3,3
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. Senate,,DEM,Thomas L. Fiegen,0,10,10
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. Senate,,DEM,Robert M. Hogg,0,29,29
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. Senate,,DEM,Patty Judge,0,64,64
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. Senate,,DEM,Bob Krause,0,32,32
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. Senate,,DEM,Write-in,0,0,0
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. Senate,,REP,Charles E. Grassley,0,19,19
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. Senate,,REP,Write-in,0,0,0
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. House,2,DEM,Dave Loebsack,0,137,137
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. House,2,DEM,Write-in,0,0,0
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. House,2,REP,Christopher Peters,0,20,20
Lee,PL RIDGE/WEST POINT/DENMARK,U.S. House,2,REP,Write-in,0,0,0
Lee,PL RIDGE/WEST POINT/DENMARK,State Senate,42,DEM,Rich Taylor,0,131,131
Lee,PL RIDGE/WEST POINT/DENMARK,State Senate,42,DEM,Write-in,0,0,0
Lee,PL RIDGE/WEST POINT/DENMARK,State Senate,42,REP,Danny Graber,0,12,12
Lee,PL RIDGE/WEST POINT/DENMARK,State Senate,42,REP,Ralph W. Holmstrom,0,7,7
Lee,PL RIDGE/WEST POINT/DENMARK,State Senate,42,REP,Write-in,0,0,0
Lee,PL RIDGE/WEST POINT/DENMARK,State House,84,DEM,Carrie L. Duncan,0,116,116
Lee,PL RIDGE/WEST POINT/DENMARK,State House,84,DEM,Write-in,0,0,0
Lee,PL RIDGE/WEST POINT/DENMARK,State House,84,REP,David E. Heaton,0,21,21
Lee,PL RIDGE/WEST POINT/DENMARK,State House,84,REP,Write-in,0,0,0
Lee,WASHINGTON/GREEN BAY,U.S. Senate,,DEM,Thomas L. Fiegen,0,3,3
Lee,WASHINGTON/GREEN BAY,U.S. Senate,,DEM,Robert M. Hogg,0,13,13
Lee,WASHINGTON/GREEN BAY,U.S. Senate,,DEM,Patty Judge,0,23,23
Lee,WASHINGTON/GREEN BAY,U.S. Senate,,DEM,Bob Krause,0,14,14
Lee,WASHINGTON/GREEN BAY,U.S. Senate,,DEM,Write-in,0,0,0
Lee,WASHINGTON/GREEN BAY,U.S. Senate,,REP,Charles E. Grassley,0,10,10
Lee,WASHINGTON/GREEN BAY,U.S. Senate,,REP,Write-in,0,0,0
Lee,WASHINGTON/GREEN BAY,U.S. House,2,DEM,Dave Loebsack,0,55,55
Lee,WASHINGTON/GREEN BAY,U.S. House,2,DEM,Write-in,0,0,0
Lee,WASHINGTON/GREEN BAY,U.S. House,2,REP,Christopher Peters,0,11,11
Lee,WASHINGTON/GREEN BAY,U.S. House,2,REP,Write-in,0,0,0
Lee,WASHINGTON/GREEN BAY,State Senate,42,DEM,Rich Taylor,0,50,50
Lee,WASHINGTON/GREEN BAY,State Senate,42,DEM,Write-in,0,0,0
Lee,WASHINGTON/GREEN BAY,State Senate,42,REP,Danny Graber,0,8,8
Lee,WASHINGTON/GREEN BAY,State Senate,42,REP,Ralph W. Holmstrom,0,4,4
Lee,WASHINGTON/GREEN BAY,State Senate,42,REP,Write-in,0,0,0
Lee,WASHINGTON/GREEN BAY,State House,83,DEM,Jerry Kearns,0,48,48
Lee,WASHINGTON/GREEN BAY,State House,83,DEM,Write-in,0,0,0
Lee,WASHINGTON/GREEN BAY,State House,83,REP,Write-in,0,3,3
Linn,Absentee & Special Voters Prec,U.S. Senate,,DEM,Thomas L. Fiegen,110,0,110
Linn,Absentee & Special Voters Prec,U.S. Senate,,DEM,Robert M. Hogg,1390,0,1390
Linn,Absentee & Special Voters Prec,U.S. Senate,,DEM,Patty Judge,768,0,768
Linn,Absentee & Special Voters Prec,U.S. Senate,,DEM,Bob Krause,70,0,70
Linn,Absentee & Special Voters Prec,U.S. Senate,,DEM,Write-in,3,0,3
Linn,Absentee & Special Voters Prec,U.S. Senate,,REP,Charles E. Grassley,288,0,288
Linn,Absentee & Special Voters Prec,U.S. Senate,,REP,Write-in,5,0,5
Linn,Absentee & Special Voters Prec,U.S. House,1,DEM,Pat Murphy,312,0,312
Linn,Absentee & Special Voters Prec,U.S. House,1,DEM,Monica Vernon,2075,0,2075
Linn,Absentee & Special Voters Prec,U.S. House,1,DEM,Write-in,3,0,3
Linn,Absentee & Special Voters Prec,U.S. House,1,REP,Rod Blum,263,0,263
Linn,Absentee & Special Voters Prec,U.S. House,1,REP,Write-in,3,0,3
Linn,Absentee & Special Voters Prec,State Senate,34,DEM,Liz Mathis,693,0,693
Linn,Absentee & Special Voters Prec,State Senate,34,DEM,Write-in,1,0,1
Linn,Absentee & Special Voters Prec,State Senate,34,REP,Renee Gadelha,90,0,90
Linn,Absentee & Special Voters Prec,State Senate,34,REP,Write-in,1,0,1
Linn,Absentee & Special Voters Prec,State Senate,48,DEM,Scott Peterson,151,0,151
Linn,Absentee & Special Voters Prec,State Senate,48,DEM,Write-in,2,0,2
Linn,Absentee & Special Voters Prec,State Senate,48,REP,Dan Zumbach,24,0,24
Linn,Absentee & Special Voters Prec,State Senate,48,REP,Write-in,2,0,2
Linn,Absentee & Special Voters Prec,State House,65,DEM,Liz Bennett,468,0,468
Linn,Absentee & Special Voters Prec,State House,65,DEM,Write-in,4,0,4
Linn,Absentee & Special Voters Prec,State House,65,REP,Harry Foster,26,0,26
Linn,Absentee & Special Voters Prec,State House,65,REP,Write-in,0,0,0
Linn,Absentee & Special Voters Prec,State House,66,DEM,Art Staed,377,0,377
Linn,Absentee & Special Voters Prec,State House,66,DEM,Write-in,2,0,2
Linn,Absentee & Special Voters Prec,State House,66,REP,Write-in,2,0,2
Linn,Absentee & Special Voters Prec,State House,67,DEM,Mark John Seidl,237,0,237
Linn,Absentee & Special Voters Prec,State House,67,DEM,Write-in,2,0,2
Linn,Absentee & Special Voters Prec,State House,67,REP,Ashley Hinson,45,0,45
Linn,Absentee & Special Voters Prec,State House,67,REP,Write-in,0,0,0
Linn,Absentee & Special Voters Prec,State House,68,DEM,Molly Donahue,238,0,238
Linn,Absentee & Special Voters Prec,State House,68,DEM,Sam Gray,187,0,187
Linn,Absentee & Special Voters Prec,State House,68,DEM,Write-in,0,0,0
Linn,Absentee & Special Voters Prec,State House,68,REP,Ken Rizer,55,0,55
Linn,Absentee & Special Voters Prec,State House,68,REP,Write-in,0,0,0
Linn,Absentee & Special Voters Prec,State House,69,DEM,Kirsten Running-Marquardt,179,0,179
Linn,Absentee & Special Voters Prec,State House,69,DEM,Write-in,1,0,1
Linn,Absentee & Special Voters Prec,State House,69,REP,Write-in,3,0,3
Linn,Absentee & Special Voters Prec,State House,70,DEM,Todd Taylor,324,0,324
Linn,Absentee & Special Voters Prec,State House,70,DEM,Write-in,5,0,5
Linn,Absentee & Special Voters Prec,State House,70,REP,Steven C. Van Fleet,48,0,48
Linn,Absentee & Special Voters Prec,State House,70,REP,Write-in,0,0,0
Linn,Absentee & Special Voters Prec,State House,95,DEM,Richard T. Whitehead,150,0,150
Linn,Absentee & Special Voters Prec,State House,95,DEM,Write-in,1,0,1
Linn,Absentee & Special Voters Prec,State House,95,REP,Louis J. Zumbach,24,0,24
Linn,Absentee & Special Voters Prec,State House,95,REP,Write-in,2,0,2
Linn,Bertram Township,U.S. Senate,,DEM,Thomas L. Fiegen,0,7,7
Linn,Bertram Township,U.S. Senate,,DEM,Robert M. Hogg,0,117,117
Linn,Bertram Township,U.S. Senate,,DEM,Patty Judge,0,35,35
Linn,Bertram Township,U.S. Senate,,DEM,Bob Krause,0,2,2
Linn,Bertram Township,U.S. Senate,,DEM,Write-in,0,0,0
Linn,Bertram Township,U.S. Senate,,REP,Charles E. Grassley,0,37,37
Linn,Bertram Township,U.S. Senate,,REP,Write-in,0,0,0
Linn,Bertram Township,U.S. House,1,DEM,Pat Murphy,0,35,35
Linn,Bertram Township,U.S. House,1,DEM,Monica Vernon,0,125,125
Linn,Bertram Township,U.S. House,1,DEM,Write-in,0,0,0
Linn,Bertram Township,U.S. House,1,REP,Rod Blum,0,36,36
Linn,Bertram Township,U.S. House,1,REP,Write-in,0,1,1
Linn,Bertram Township,State Senate,34,DEM,Liz Mathis,0,150,150
Linn,Bertram Township,State Senate,34,DEM,Write-in,0,1,1
Linn,Bertram Township,State Senate,34,REP,Renee Gadelha,0,35,35
Linn,Bertram Township,State Senate,34,REP,Write-in,0,0,0
Linn,Bertram Township,State House,68,DEM,Molly Donahue,0,98,98
Linn,Bertram Township,State House,68,DEM,Sam Gray,0,45,45
Linn,Bertram Township,State House,68,DEM,Write-in,0,0,0
Linn,Bertram Township,State House,68,REP,Ken Rizer,0,36,36
Linn,Bertram Township,State House,68,REP,Write-in,0,0,0
Linn,Boulder Township,U.S. Senate,,DEM,Thomas L. Fiegen,0,1,1
Linn,Boulder Township,U.S. Senate,,DEM,Robert M. Hogg,0,11,11
Linn,Boulder Township,U.S. Senate,,DEM,Patty Judge,0,17,17
Linn,Boulder Township,U.S. Senate,,DEM,Bob Krause,0,1,1
Linn,Boulder Township,U.S. Senate,,DEM,Write-in,0,0,0
Linn,Boulder Township,U.S. Senate,,REP,Charles E. Grassley,0,6,6
Linn,Boulder Township,U.S. Senate,,REP,Write-in,0,0,0
Linn,Boulder Township,U.S. House,1,DEM,Pat Murphy,0,8,8
Linn,Boulder Township,U.S. House,1,DEM,Monica Vernon,0,22,22
Linn,Boulder Township,U.S. House,1,DEM,Write-in,0,0,0
Linn,Boulder Township,U.S. House,1,REP,Rod Blum,0,6,6
Linn,Boulder Township,U.S. House,1,REP,Write-in,0,0,0
Linn,Boulder Township,State Senate,48,DEM,Scott Peterson,0,25,25
Linn,Boulder Township,State Senate,48,DEM,Write-in,0,0,0
Linn,Boulder Township,State Senate,48,REP,Dan Zumbach,0,5,5
Linn,Boulder Township,State Senate,48,REP,Write-in,0,0,0
Linn,Boulder Township,State House,95,DEM,Richard T. Whitehead,0,27,27
Linn,Boulder Township,State House,95,DEM,Write-in,0,0,0
Linn,Boulder Township,State House,95,REP,Louis J. Zumbach,0,4,4
Linn,Boulder Township,State House,95,REP,Write-in,0,0,0
Linn,Brown Township,U.S. Senate,,DEM,Thomas L. Fiegen,0,5,5
Linn,Brown Township,U.S. Senate,,DEM,Robert M. Hogg,0,27,27
Linn,Brown Township,U.S. Senate,,DEM,Patty Judge,0,30,30
Linn,Brown Township,U.S. Senate,,DEM,Bob Krause,0,4,4
Linn,Brown Township,U.S. Senate,,DEM,Write-in,0,0,0
Linn,Brown Township,U.S. Senate,,REP,Charles E. Grassley,0,22,22
Linn,Brown Township,U.S. Senate,,REP,Write-in,0,0,0
Linn,Brown Township,U.S. House,1,DEM,Pat Murphy,0,11,11
