county,precinct,office,district,candidate,party,votes,absentee,election_day
Polk,DES MOINES 75,President,,Jo Jorgensen and Jeremy Cohen,LIB,12,6,6
Polk,DES MOINES 76,President,,Jo Jorgensen and Jeremy Cohen,LIB,18,4,14
Polk,DES MOINES 77,President,,Jo Jorgensen and Jeremy Cohen,LIB,9,3,6
Polk,DES MOINES 78,President,,Jo Jorgensen and Jeremy Cohen,LIB,14,7,7
Polk,DES MOINES 79,President,,Jo Jorgensen and Jeremy Cohen,LIB,22,10,12
Polk,DES MOINES 80,President,,Jo Jorgensen and Jeremy Cohen,LIB,17,6,11
Polk,DES MOINES 81,President,,Jo Jorgensen and Jeremy Cohen,LIB,19,5,14
Polk,DES MOINES 82,President,,Jo Jorgensen and Jeremy Cohen,LIB,10,5,5
Polk,DES MOINES 83,President,,Jo Jorgensen and Jeremy Cohen,LIB,23,10,13
Polk,DES MOINES 84,President,,Jo Jorgensen and Jeremy Cohen,LIB,9,2,7
Polk,ALLEMAN,President,,Jo Jorgensen and Jeremy Cohen,LIB,5,3,2
Polk,ALLEN,President,,Jo Jorgensen and Jeremy Cohen,LIB,4,1,3
Polk,ALTOONA 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,23,11,12
Polk,ALTOONA 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,23,11,12
Polk,ALTOONA 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,43,16,27
Polk,ALTOONA 4,President,,Jo Jorgensen and Jeremy Cohen,LIB,30,8,22
Polk,ALTOONA 5,President,,Jo Jorgensen and Jeremy Cohen,LIB,37,20,17
Polk,ANKENY 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,54,28,26
Polk,ANKENY 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,25,12,13
Polk,ANKENY 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,40,12,28
Polk,ANKENY 4,President,,Jo Jorgensen and Jeremy Cohen,LIB,22,7,15
Polk,ANKENY 5,President,,Jo Jorgensen and Jeremy Cohen,LIB,33,7,26
Polk,ANKENY 6,President,,Jo Jorgensen and Jeremy Cohen,LIB,30,18,12
Polk,ANKENY 7,President,,Jo Jorgensen and Jeremy Cohen,LIB,23,9,14
Polk,ANKENY 8,President,,Jo Jorgensen and Jeremy Cohen,LIB,38,23,15
Polk,ANKENY 9,President,,Jo Jorgensen and Jeremy Cohen,LIB,41,15,26
Polk,ANKENY 10,President,,Jo Jorgensen and Jeremy Cohen,LIB,29,11,18
Polk,ANKENY 11,President,,Jo Jorgensen and Jeremy Cohen,LIB,39,22,17
Polk,ANKENY 12,President,,Jo Jorgensen and Jeremy Cohen,LIB,65,31,34
Polk,ANKENY 13,President,,Jo Jorgensen and Jeremy Cohen,LIB,57,25,32
Polk,ANKENY 14,President,,Jo Jorgensen and Jeremy Cohen,LIB,36,14,22
Polk,ANKENY 15,President,,Jo Jorgensen and Jeremy Cohen,LIB,22,12,10
Polk,BONDURANT 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,39,10,29
Polk,BONDURANT 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,33,6,27
Polk,CLAY,President,,Jo Jorgensen and Jeremy Cohen,LIB,16,7,9
Polk,CLIVE 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,15,6,9
Polk,CLIVE 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,22,12,10
Polk,CLIVE 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,8,1,7
Polk,CLIVE 4,President,,Jo Jorgensen and Jeremy Cohen,LIB,15,10,5
Polk,CROCKER 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,20,10,10
Polk,CROCKER 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,14,11,3
Polk,DELAWARE 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,24,5,19
Polk,DELAWARE 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,3,0,3
Polk,DOUGLAS,President,,Jo Jorgensen and Jeremy Cohen,LIB,8,1,7
Polk,ELKHART,President,,Jo Jorgensen and Jeremy Cohen,LIB,16,4,12
Polk,FOUR MILE 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,19,10,9
Polk,FRANKLIN 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,6,4,2
Polk,GRANGER 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,6,2,4
Polk,GRIMES 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,64,24,40
Polk,GRIMES 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,49,14,35
Polk,GRIMES 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,23,10,13
Polk,JEFFERSON 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,13,7,6
Polk,JOHNSTON 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,36,14,22
Polk,JOHNSTON 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,34,10,24
Polk,JOHNSTON 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,28,13,15
Polk,JOHNSTON 4,President,,Jo Jorgensen and Jeremy Cohen,LIB,27,8,19
Polk,JOHNSTON 5,President,,Jo Jorgensen and Jeremy Cohen,LIB,48,20,28
Polk,JOHNSTON 6,President,,Jo Jorgensen and Jeremy Cohen,LIB,11,6,5
Polk,MADISON,President,,Jo Jorgensen and Jeremy Cohen,LIB,0,0,0
Polk,MITCHELLVILLE,President,,Jo Jorgensen and Jeremy Cohen,LIB,22,2,20
Polk,PLEASANT HILL 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,31,14,17
Polk,PLEASANT HILL 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,18,6,12
Polk,PLEASANT HILL 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,28,11,17
Polk,POLK CITY,President,,Jo Jorgensen and Jeremy Cohen,LIB,48,15,33
Polk,RUNNELLS,President,,Jo Jorgensen and Jeremy Cohen,LIB,25,7,18
Polk,SAYLOR 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,14,6,8
Polk,SAYLOR 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,15,7,8
Polk,SHELDAHL,President,,Jo Jorgensen and Jeremy Cohen,LIB,1,0,1
Polk,URBANDALE 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,22,11,11
Polk,URBANDALE 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,28,15,13
Polk,URBANDALE 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,28,9,19
Polk,URBANDALE 4,President,,Jo Jorgensen and Jeremy Cohen,LIB,13,5,8
Polk,URBANDALE 5,President,,Jo Jorgensen and Jeremy Cohen,LIB,28,7,21
Polk,URBANDALE 6,President,,Jo Jorgensen and Jeremy Cohen,LIB,21,7,14
Polk,URBANDALE 7,President,,Jo Jorgensen and Jeremy Cohen,LIB,29,14,15
Polk,URBANDALE 8,President,,Jo Jorgensen and Jeremy Cohen,LIB,18,8,10
Polk,URBANDALE 9,President,,Jo Jorgensen and Jeremy Cohen,LIB,24,14,10
Polk,URBANDALE 10,President,,Jo Jorgensen and Jeremy Cohen,LIB,14,5,9
Polk,URBANDALE 11,President,,Jo Jorgensen and Jeremy Cohen,LIB,10,7,3
Polk,WASHINGTON,President,,Jo Jorgensen and Jeremy Cohen,LIB,4,2,2
Polk,WEBSTER,President,,Jo Jorgensen and Jeremy Cohen,LIB,8,3,5
Polk,WEST DES MOINES 111,President,,Jo Jorgensen and Jeremy Cohen,LIB,19,6,13
Polk,WEST DES MOINES 112,President,,Jo Jorgensen and Jeremy Cohen,LIB,7,4,3
Polk,WEST DES MOINES 113,President,,Jo Jorgensen and Jeremy Cohen,LIB,28,8,20
Polk,WEST DES MOINES 114,President,,Jo Jorgensen and Jeremy Cohen,LIB,20,10,10
Polk,WEST DES MOINES 115,President,,Jo Jorgensen and Jeremy Cohen,LIB,16,7,9
Polk,WEST DES MOINES 116,President,,Jo Jorgensen and Jeremy Cohen,LIB,24,14,10
Polk,WEST DES MOINES 117,President,,Jo Jorgensen and Jeremy Cohen,LIB,10,4,6
Polk,WEST DES MOINES 118,President,,Jo Jorgensen and Jeremy Cohen,LIB,19,11,8
Polk,WEST DES MOINES 211,President,,Jo Jorgensen and Jeremy Cohen,LIB,15,6,9
Polk,WEST DES MOINES 212,President,,Jo Jorgensen and Jeremy Cohen,LIB,22,8,14
Polk,WEST DES MOINES 213,President,,Jo Jorgensen and Jeremy Cohen,LIB,10,3,7
Polk,WEST DES MOINES 311,President,,Jo Jorgensen and Jeremy Cohen,LIB,20,8,12
Polk,WEST DES MOINES 312,President,,Jo Jorgensen and Jeremy Cohen,LIB,19,8,11
Polk,WEST DES MOINES 313,President,,Jo Jorgensen and Jeremy Cohen,LIB,9,4,5
Polk,WEST DES MOINES 314,President,,Jo Jorgensen and Jeremy Cohen,LIB,10,6,4
Polk,WEST DES MOINES 315,President,,Jo Jorgensen and Jeremy Cohen,LIB,11,5,6
Polk,WEST DES MOINES 316,President,,Jo Jorgensen and Jeremy Cohen,LIB,21,6,15
Polk,WEST DES MOINES 317,President,,Jo Jorgensen and Jeremy Cohen,LIB,15,9,6
Polk,WEST DES MOINES 318,President,,Jo Jorgensen and Jeremy Cohen,LIB,8,5,3
Polk,WINDSOR HEIGHTS 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,9,2,7
Polk,WINDSOR HEIGHTS 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,11,7,4
Polk,WINDSOR HEIGHTS 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,19,8,11
Polk,DES MOINES 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 2,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,DES MOINES 3,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 4,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 5,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 6,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 7,President,,Brock Pierce and Karla Ballard,,2,1,1
Polk,DES MOINES 8,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 9,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 10,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 11,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 12,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 13,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 14,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 15,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 16,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 17,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 18,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 19,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 20,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,DES MOINES 21,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 22,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 23,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 24,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 25,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 26,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 27,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 28,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 29,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 30,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 31,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 32,President,,Brock Pierce and Karla Ballard,,2,0,2
Polk,DES MOINES 33,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 34,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 35,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 36,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 37,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 38,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 39,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 40,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 41,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,DES MOINES 42,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 43,President,,Brock Pierce and Karla Ballard,,2,0,2
Polk,DES MOINES 44,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 45,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 46,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 47,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 48,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 49,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 50,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 51,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 52,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 53,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 54,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 55,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 56,President,,Brock Pierce and Karla Ballard,,2,1,1
Polk,DES MOINES 57,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 58,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,DES MOINES 59,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 60,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 61,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 62,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 63,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 64,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 65,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 66,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 67,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 68,President,,Brock Pierce and Karla Ballard,,2,1,1
Polk,DES MOINES 69,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 70,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 71,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 72,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 73,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 74,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 75,President,,Brock Pierce and Karla Ballard,,3,3,0
Polk,DES MOINES 76,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 77,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 78,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 79,President,,Brock Pierce and Karla Ballard,,2,1,1
Polk,DES MOINES 80,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DES MOINES 81,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 82,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 83,President,,Brock Pierce and Karla Ballard,,2,1,1
Polk,DES MOINES 84,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ALLEMAN,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ALLEN,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ALTOONA 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ALTOONA 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ALTOONA 3,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ALTOONA 4,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ALTOONA 5,President,,Brock Pierce and Karla Ballard,,2,2,0
Polk,ANKENY 1,President,,Brock Pierce and Karla Ballard,,4,3,1
Polk,ANKENY 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ANKENY 3,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,ANKENY 4,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ANKENY 5,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ANKENY 6,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ANKENY 7,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ANKENY 8,President,,Brock Pierce and Karla Ballard,,3,3,0
Polk,ANKENY 9,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,ANKENY 10,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ANKENY 11,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,ANKENY 12,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,ANKENY 13,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,ANKENY 14,President,,Brock Pierce and Karla Ballard,,2,2,0
Polk,ANKENY 15,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,BONDURANT 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,BONDURANT 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,CLAY,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,CLIVE 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,CLIVE 2,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,CLIVE 3,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,CLIVE 4,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,CROCKER 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,CROCKER 2,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DELAWARE 1,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,DELAWARE 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DOUGLAS,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,ELKHART,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,FOUR MILE 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,FRANKLIN 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,GRANGER 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,GRIMES 1,President,,Brock Pierce and Karla Ballard,,2,1,1
Polk,GRIMES 2,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,GRIMES 3,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,JEFFERSON 1,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,JOHNSTON 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,JOHNSTON 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,JOHNSTON 3,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,JOHNSTON 4,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,JOHNSTON 5,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,JOHNSTON 6,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,MADISON,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,MITCHELLVILLE,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,PLEASANT HILL 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,PLEASANT HILL 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,PLEASANT HILL 3,President,,Brock Pierce and Karla Ballard,,2,2,0
Polk,POLK CITY,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,RUNNELLS,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,SAYLOR 1,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,SAYLOR 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,SHELDAHL,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,URBANDALE 1,President,,Brock Pierce and Karla Ballard,,2,2,0
Polk,URBANDALE 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,URBANDALE 3,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,URBANDALE 4,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,URBANDALE 5,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,URBANDALE 6,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,URBANDALE 7,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,URBANDALE 8,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,URBANDALE 9,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,URBANDALE 10,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,URBANDALE 11,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WASHINGTON,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,WEBSTER,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 111,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,WEST DES MOINES 112,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 113,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,WEST DES MOINES 114,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 115,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,WEST DES MOINES 116,President,,Brock Pierce and Karla Ballard,,3,1,2
Polk,WEST DES MOINES 117,President,,Brock Pierce and Karla Ballard,,1,0,1
Polk,WEST DES MOINES 118,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 211,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 212,President,,Brock Pierce and Karla Ballard,,1,1,0
Polk,WEST DES MOINES 213,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 311,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 312,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 313,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 314,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 315,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 316,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 317,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WEST DES MOINES 318,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WINDSOR HEIGHTS 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WINDSOR HEIGHTS 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,WINDSOR HEIGHTS 3,President,,Brock Pierce and Karla Ballard,,0,0,0
Polk,DES MOINES 1,President,,Kanye West and Michelle Tidball,,1,1,0
Polk,DES MOINES 2,President,,Kanye West and Michelle Tidball,,2,0,2
Polk,DES MOINES 3,President,,Kanye West and Michelle Tidball,,4,0,4
Polk,DES MOINES 4,President,,Kanye West and Michelle Tidball,,3,2,1
Polk,DES MOINES 5,President,,Kanye West and Michelle Tidball,,1,0,1
Polk,DES MOINES 6,President,,Kanye West and Michelle Tidball,,4,1,3
Polk,DES MOINES 7,President,,Kanye West and Michelle Tidball,,4,0,4
Polk,DES MOINES 8,President,,Kanye West and Michelle Tidball,,2,0,2
Polk,DES MOINES 9,President,,Kanye West and Michelle Tidball,,3,2,1
Polk,DES MOINES 10,President,,Kanye West and Michelle Tidball,,4,0,4
Polk,DES MOINES 11,President,,Kanye West and Michelle Tidball,,6,2,4
Polk,DES MOINES 12,President,,Kanye West and Michelle Tidball,,0,0,0
Polk,DES MOINES 13,President,,Kanye West and Michelle Tidball,,3,1,2
Polk,DES MOINES 14,President,,Kanye West and Michelle Tidball,,0,0,0
Polk,DES MOINES 15,President,,Kanye West and Michelle Tidball,,4,2,2
Polk,DES MOINES 16,President,,Kanye West and Michelle Tidball,,6,3,3
Polk,DES MOINES 17,President,,Kanye West and Michelle Tidball,,5,2,3
Polk,DES MOINES 18,President,,Kanye West and Michelle Tidball,,0,0,0
Polk,DES MOINES 19,President,,Kanye West and Michelle Tidball,,3,2,1
Polk,DES MOINES 20,President,,Kanye West and Michelle Tidball,,5,3,2
Polk,DES MOINES 21,President,,Kanye West and Michelle Tidball,,6,1,5
Polk,DES MOINES 22,President,,Kanye West and Michelle Tidball,,4,0,4
Polk,DES MOINES 23,President,,Kanye West and Michelle Tidball,,3,3,0
Polk,DES MOINES 24,President,,Kanye West and Michelle Tidball,,2,0,2
Polk,DES MOINES 25,President,,Kanye West and Michelle Tidball,,6,1,5
Polk,DES MOINES 26,President,,Kanye West and Michelle Tidball,,6,6,0
Polk,DES MOINES 27,President,,Kanye West and Michelle Tidball,,2,1,1
Polk,DES MOINES 28,President,,Kanye West and Michelle Tidball,,3,1,2
Polk,DES MOINES 29,President,,Kanye West and Michelle Tidball,,4,2,2
Polk,DES MOINES 30,President,,Kanye West and Michelle Tidball,,2,0,2
Polk,DES MOINES 31,President,,Kanye West and Michelle Tidball,,1,0,1
Polk,DES MOINES 32,President,,Kanye West and Michelle Tidball,,3,1,2
Polk,DES MOINES 33,President,,Kanye West and Michelle Tidball,,2,0,2
Polk,DES MOINES 34,President,,Kanye West and Michelle Tidball,,0,0,0
